last_price,persian_date,adjClose,date,prev_price,symbol
9610,1399-04-02,5510.0,2020-06-22,5420.0,خگستر
9610,1399-04-03,5740.0,2020-06-23,5510.0,خگستر
9610,1399-04-04,5960.0,2020-06-24,5740.0,خگستر
9610,1399-04-07,6250.0,2020-06-27,5960.0,خگستر
9610,1399-04-08,6420.0,2020-06-28,6250.0,خگستر
9610,1399-04-09,6300.0,2020-06-29,6420.0,خگستر
9610,1399-04-10,6610.0,2020-06-30,6300.0,خگستر
9610,1399-04-11,6940.0,2020-07-01,6610.0,خگستر
9610,1399-04-14,7230.0,2020-07-04,6940.0,خگستر
9610,1399-04-15,7590.0,2020-07-05,7230.0,خگستر
9610,1399-04-16,7960.0,2020-07-06,7590.0,خگستر
9610,1399-04-17,8350.0,2020-07-07,7960.0,خگستر
9610,1399-04-18,8760.0,2020-07-08,8350.0,خگستر
9610,1399-04-22,9190.0,2020-07-12,8760.0,خگستر
9610,1399-04-23,9640.0,2020-07-13,9190.0,خگستر
9610,1399-04-28,8860.0,2020-07-18,9640.0,خگستر
9610,1399-04-29,9160.0,2020-07-19,8860.0,خگستر
9610,1399-04-30,9610.0,2020-07-20,9160.0,خگستر
58320,1399-01-16,18117.0,2020-04-04,,حکشتی
58320,1399-01-17,17502.0,2020-04-05,18117.0,حکشتی
58320,1399-01-18,16840.0,2020-04-06,17502.0,حکشتی
58320,1399-01-19,17598.0,2020-04-07,16840.0,حکشتی
58320,1399-01-20,18454.0,2020-04-08,17598.0,حکشتی
58320,1399-01-23,19376.0,2020-04-11,18454.0,حکشتی
58320,1399-01-24,20177.0,2020-04-12,19376.0,حکشتی
58320,1399-01-25,21185.0,2020-04-13,20177.0,حکشتی
58320,1399-01-26,21757.0,2020-04-14,21185.0,حکشتی
58320,1399-01-27,22844.0,2020-04-15,21757.0,حکشتی
58320,1399-01-30,23979.0,2020-04-18,22844.0,حکشتی
58320,1399-01-31,24757.0,2020-04-19,23979.0,حکشتی
58320,1399-02-01,25624.0,2020-04-20,24757.0,حکشتی
58320,1399-02-02,26707.0,2020-04-21,25624.0,حکشتی
58320,1399-02-10,29359.0,2020-04-29,26707.0,حکشتی
58320,1399-02-13,30822.0,2020-05-02,29359.0,حکشتی
58320,1399-02-14,32363.0,2020-05-03,30822.0,حکشتی
58320,1399-02-15,31845.0,2020-05-04,32363.0,حکشتی
58320,1399-02-16,30824.0,2020-05-05,31845.0,حکشتی
58320,1399-02-17,29405.0,2020-05-06,30824.0,حکشتی
58320,1399-02-20,30787.0,2020-05-09,29405.0,حکشتی
58320,1399-02-21,31211.0,2020-05-10,30787.0,حکشتی
58320,1399-02-22,29781.0,2020-05-11,31211.0,حکشتی
58320,1399-02-23,28292.0,2020-05-12,29781.0,حکشتی
58320,1399-02-24,25804.0,2020-05-13,28292.0,حکشتی
58320,1399-02-27,24256.0,2020-05-16,25804.0,حکشتی
58320,1399-02-28,25468.0,2020-05-17,24256.0,حکشتی
58320,1399-02-29,26741.0,2020-05-18,25468.0,حکشتی
58320,1399-02-30,28078.0,2020-05-19,26741.0,حکشتی
58320,1399-02-31,29481.0,2020-05-20,28078.0,حکشتی
58320,1399-03-03,30581.0,2020-05-23,29481.0,حکشتی
58320,1399-03-13,27403.0,2020-06-02,30581.0,حکشتی
58320,1399-03-17,27150.0,2020-06-06,27403.0,حکشتی
58320,1399-03-18,28471.0,2020-06-07,27150.0,حکشتی
58320,1399-03-19,27913.0,2020-06-08,28471.0,حکشتی
58320,1399-03-20,26606.0,2020-06-09,27913.0,حکشتی
58320,1399-03-21,25915.0,2020-06-10,26606.0,حکشتی
58320,1399-03-24,27130.0,2020-06-13,25915.0,حکشتی
58320,1399-03-25,26360.0,2020-06-14,27130.0,حکشتی
58320,1399-03-26,27060.0,2020-06-15,26360.0,حکشتی
58320,1399-03-27,28410.0,2020-06-16,27060.0,حکشتی
58320,1399-03-31,29830.0,2020-06-20,28410.0,حکشتی
58320,1399-04-01,31320.0,2020-06-21,29830.0,حکشتی
58320,1399-04-02,32790.0,2020-06-22,31320.0,حکشتی
58320,1399-04-03,34420.0,2020-06-23,32790.0,حکشتی
58320,1399-04-04,36140.0,2020-06-24,34420.0,حکشتی
58320,1399-04-07,37940.0,2020-06-27,36140.0,حکشتی
58320,1399-04-08,39830.0,2020-06-28,37940.0,حکشتی
58320,1399-04-09,39800.0,2020-06-29,39830.0,حکشتی
58320,1399-04-10,41470.0,2020-06-30,39800.0,حکشتی
58320,1399-04-16,43540.0,2020-07-06,41470.0,حکشتی
58320,1399-04-17,45710.0,2020-07-07,43540.0,حکشتی
58320,1399-04-18,47010.0,2020-07-08,45710.0,حکشتی
58320,1399-04-21,47730.0,2020-07-11,47010.0,حکشتی
58320,1399-04-22,50110.0,2020-07-12,47730.0,حکشتی
58320,1399-04-23,52610.0,2020-07-13,50110.0,حکشتی
58320,1399-04-24,55240.0,2020-07-14,52610.0,حکشتی
58320,1399-04-25,57700.0,2020-07-15,55240.0,حکشتی
58320,1399-04-28,54820.0,2020-07-18,57700.0,حکشتی
58320,1399-04-29,55550.0,2020-07-19,54820.0,حکشتی
58320,1399-04-30,58320.0,2020-07-20,55550.0,حکشتی
17440,1399-01-18,5607.0,2020-04-06,,تملت
17440,1399-01-19,5632.0,2020-04-07,5607.0,تملت
17440,1399-01-20,5913.0,2020-04-08,5632.0,تملت
17440,1399-01-23,6511.0,2020-04-11,5913.0,تملت
17440,1399-01-24,6836.0,2020-04-12,6511.0,تملت
17440,1399-01-25,6707.0,2020-04-13,6836.0,تملت
17440,1399-01-26,6435.0,2020-04-14,6707.0,تملت
17440,1399-01-27,6730.0,2020-04-15,6435.0,تملت
17440,1399-01-30,7066.0,2020-04-18,6730.0,تملت
17440,1399-01-31,7301.0,2020-04-19,7066.0,تملت
17440,1399-02-01,7666.0,2020-04-20,7301.0,تملت
17440,1399-02-02,7738.0,2020-04-21,7666.0,تملت
17440,1399-02-03,8124.0,2020-04-22,7738.0,تملت
17440,1399-02-06,8530.0,2020-04-25,8124.0,تملت
17440,1399-02-07,8757.0,2020-04-26,8530.0,تملت
17440,1399-02-08,9194.0,2020-04-27,8757.0,تملت
17440,1399-02-09,9653.0,2020-04-28,9194.0,تملت
17440,1399-02-10,9834.0,2020-04-29,9653.0,تملت
17440,1399-02-15,10795.0,2020-05-04,9834.0,تملت
17440,1399-02-16,11229.0,2020-05-05,10795.0,تملت
17440,1399-02-17,11593.0,2020-05-06,11229.0,تملت
17440,1399-02-20,12172.0,2020-05-09,11593.0,تملت
17440,1399-02-21,12780.0,2020-05-10,12172.0,تملت
17440,1399-02-22,13411.0,2020-05-11,12780.0,تملت
17440,1399-02-23,12741.0,2020-05-12,13411.0,تملت
17440,1399-02-24,12299.0,2020-05-13,12741.0,تملت
17440,1399-02-30,11068.0,2020-05-19,12299.0,تملت
17440,1399-02-31,10636.0,2020-05-20,11068.0,تملت
17440,1399-03-03,10144.0,2020-05-23,10636.0,تملت
17440,1399-03-06,10259.0,2020-05-26,10144.0,تملت
17440,1399-03-07,10631.0,2020-05-27,10259.0,تملت
17440,1399-03-10,11162.0,2020-05-30,10631.0,تملت
17440,1399-03-11,11607.0,2020-05-31,11162.0,تملت
17440,1399-03-12,12091.0,2020-06-01,11607.0,تملت
17440,1399-03-13,12686.0,2020-06-02,12091.0,تملت
17440,1399-03-17,13320.0,2020-06-06,12686.0,تملت
17440,1399-03-18,13986.0,2020-06-07,13320.0,تملت
17440,1399-03-19,14636.0,2020-06-08,13986.0,تملت
17440,1399-03-20,15252.0,2020-06-09,14636.0,تملت
17440,1399-03-21,16014.0,2020-06-10,15252.0,تملت
17440,1399-03-24,16620.0,2020-06-13,16014.0,تملت
17440,1399-03-27,17450.0,2020-06-16,16620.0,تملت
17440,1399-03-31,18010.0,2020-06-20,17450.0,تملت
17440,1399-04-01,17110.0,2020-06-21,18010.0,تملت
17440,1399-04-02,17120.0,2020-06-22,17110.0,تملت
17440,1399-04-03,17850.0,2020-06-23,17120.0,تملت
17440,1399-04-04,17720.0,2020-06-24,17850.0,تملت
17440,1399-04-07,17300.0,2020-06-27,17720.0,تملت
17440,1399-04-08,16660.0,2020-06-28,17300.0,تملت
17440,1399-04-09,16550.0,2020-06-29,16660.0,تملت
17440,1399-04-10,17360.0,2020-06-30,16550.0,تملت
17440,1399-04-11,18210.0,2020-07-01,17360.0,تملت
17440,1399-04-14,17630.0,2020-07-04,18210.0,تملت
17440,1399-04-15,17760.0,2020-07-05,17630.0,تملت
17440,1399-04-16,18610.0,2020-07-06,17760.0,تملت
17440,1399-04-17,18190.0,2020-07-07,18610.0,تملت
17440,1399-04-18,17390.0,2020-07-08,18190.0,تملت
17440,1399-04-21,16790.0,2020-07-11,17390.0,تملت
17440,1399-04-22,17340.0,2020-07-12,16790.0,تملت
17440,1399-04-23,16590.0,2020-07-13,17340.0,تملت
17440,1399-04-24,15980.0,2020-07-14,16590.0,تملت
17440,1399-04-25,16640.0,2020-07-15,15980.0,تملت
17440,1399-04-28,17100.0,2020-07-18,16640.0,تملت
17440,1399-04-29,17170.0,2020-07-19,17100.0,تملت
17440,1399-04-30,17440.0,2020-07-20,17170.0,تملت
65310,1399-01-16,24317.0,2020-04-04,,تپمپی
65310,1399-01-17,25490.0,2020-04-05,24317.0,تپمپی
65310,1399-01-18,26454.0,2020-04-06,25490.0,تپمپی
65310,1399-01-23,27776.0,2020-04-11,26454.0,تپمپی
65310,1399-01-24,27451.0,2020-04-12,27776.0,تپمپی
65310,1399-01-25,28656.0,2020-04-13,27451.0,تپمپی
65310,1399-01-26,30083.0,2020-04-14,28656.0,تپمپی
65310,1399-01-27,30461.0,2020-04-15,30083.0,تپمپی
65310,1399-01-30,31084.0,2020-04-18,30461.0,تپمپی
65310,1399-01-31,32600.0,2020-04-19,31084.0,تپمپی
65310,1399-02-01,33600.0,2020-04-20,32600.0,تپمپی
65310,1399-02-02,34416.0,2020-04-21,33600.0,تپمپی
65310,1399-02-03,35065.0,2020-04-22,34416.0,تپمپی
65310,1399-02-06,36072.0,2020-04-25,35065.0,تپمپی
65310,1399-02-07,37848.0,2020-04-26,36072.0,تپمپی
65310,1399-02-08,39343.0,2020-04-27,37848.0,تپمپی
65310,1399-02-09,39234.0,2020-04-28,39343.0,تپمپی
65310,1399-02-10,40302.0,2020-04-29,39234.0,تپمپی
65310,1399-02-13,41666.0,2020-05-02,40302.0,تپمپی
65310,1399-02-15,42676.0,2020-05-04,41666.0,تپمپی
65310,1399-02-16,40985.0,2020-05-05,42676.0,تپمپی
65310,1399-02-17,39042.0,2020-05-06,40985.0,تپمپی
65310,1399-02-20,40796.0,2020-05-09,39042.0,تپمپی
65310,1399-02-21,39514.0,2020-05-10,40796.0,تپمپی
65310,1399-02-22,41303.0,2020-05-11,39514.0,تپمپی
65310,1399-02-23,39928.0,2020-05-12,41303.0,تپمپی
65310,1399-02-24,39114.0,2020-05-13,39928.0,تپمپی
65310,1399-02-27,37761.0,2020-05-16,39114.0,تپمپی
65310,1399-02-28,35895.0,2020-05-17,37761.0,تپمپی
65310,1399-02-29,35466.0,2020-05-18,35895.0,تپمپی
65310,1399-02-30,37170.0,2020-05-19,35466.0,تپمپی
65310,1399-02-31,35926.0,2020-05-20,37170.0,تپمپی
65310,1399-03-03,35488.0,2020-05-23,35926.0,تپمپی
65310,1399-03-06,34489.0,2020-05-26,35488.0,تپمپی
65310,1399-03-07,34360.0,2020-05-27,34489.0,تپمپی
65310,1399-03-10,35535.0,2020-05-30,34360.0,تپمپی
65310,1399-03-11,37072.0,2020-05-31,35535.0,تپمپی
65310,1399-03-12,38578.0,2020-06-01,37072.0,تپمپی
65310,1399-03-13,40432.0,2020-06-02,38578.0,تپمپی
65310,1399-03-25,34840.0,2020-06-14,40432.0,تپمپی
65310,1399-03-26,35690.0,2020-06-15,34840.0,تپمپی
65310,1399-03-27,34930.0,2020-06-16,35690.0,تپمپی
65310,1399-03-31,33780.0,2020-06-20,34930.0,تپمپی
65310,1399-04-01,34680.0,2020-06-21,33780.0,تپمپی
65310,1399-04-02,36140.0,2020-06-22,34680.0,تپمپی
65310,1399-04-03,37940.0,2020-06-23,36140.0,تپمپی
65310,1399-04-04,39810.0,2020-06-24,37940.0,تپمپی
65310,1399-04-07,41750.0,2020-06-27,39810.0,تپمپی
65310,1399-04-08,43830.0,2020-06-28,41750.0,تپمپی
65310,1399-04-09,45950.0,2020-06-29,43830.0,تپمپی
65310,1399-04-10,48240.0,2020-06-30,45950.0,تپمپی
65310,1399-04-11,50650.0,2020-07-01,48240.0,تپمپی
65310,1399-04-14,53180.0,2020-07-04,50650.0,تپمپی
65310,1399-04-15,55830.0,2020-07-05,53180.0,تپمپی
65310,1399-04-16,58090.0,2020-07-06,55830.0,تپمپی
65310,1399-04-17,57670.0,2020-07-07,58090.0,تپمپی
65310,1399-04-18,59770.0,2020-07-08,57670.0,تپمپی
65310,1399-04-21,59790.0,2020-07-11,59770.0,تپمپی
65310,1399-04-22,62580.0,2020-07-12,59790.0,تپمپی
65310,1399-04-23,64000.0,2020-07-13,62580.0,تپمپی
65310,1399-04-24,66900.0,2020-07-14,64000.0,تپمپی
65310,1399-04-25,68300.0,2020-07-15,66900.0,تپمپی
65310,1399-04-28,69290.0,2020-07-18,68300.0,تپمپی
65310,1399-04-29,67980.0,2020-07-19,69290.0,تپمپی
65310,1399-04-30,65310.0,2020-07-20,67980.0,تپمپی
17270,1399-01-16,5862.0,2020-04-04,,تاصیکو
17270,1399-01-17,5970.0,2020-04-05,5862.0,تاصیکو
17270,1399-01-18,6250.0,2020-04-06,5970.0,تاصیکو
17270,1399-01-19,6481.0,2020-04-07,6250.0,تاصیکو
17270,1399-01-20,6691.0,2020-04-08,6481.0,تاصیکو
17270,1399-01-23,7025.0,2020-04-11,6691.0,تاصیکو
17270,1399-01-24,7249.0,2020-04-12,7025.0,تاصیکو
17270,1399-01-25,7184.0,2020-04-13,7249.0,تاصیکو
17270,1399-01-26,7195.0,2020-04-14,7184.0,تاصیکو
17270,1399-01-27,7518.0,2020-04-15,7195.0,تاصیکو
17270,1399-01-30,7893.0,2020-04-18,7518.0,تاصیکو
17270,1399-01-31,8261.0,2020-04-19,7893.0,تاصیکو
17270,1399-02-01,8518.0,2020-04-20,8261.0,تاصیکو
17270,1399-02-02,8928.0,2020-04-21,8518.0,تاصیکو
17270,1399-02-03,9124.0,2020-04-22,8928.0,تاصیکو
17270,1399-02-06,9549.0,2020-04-25,9124.0,تاصیکو
17270,1399-02-07,10007.0,2020-04-26,9549.0,تاصیکو
17270,1399-02-08,10465.0,2020-04-27,10007.0,تاصیکو
17270,1399-02-09,10986.0,2020-04-28,10465.0,تاصیکو
17270,1399-02-10,11535.0,2020-04-29,10986.0,تاصیکو
17270,1399-02-14,12715.0,2020-05-03,11535.0,تاصیکو
17270,1399-02-15,13315.0,2020-05-04,12715.0,تاصیکو
17270,1399-02-16,13382.0,2020-05-05,13315.0,تاصیکو
17270,1399-02-17,13042.0,2020-05-06,13382.0,تاصیکو
17270,1399-02-20,13692.0,2020-05-09,13042.0,تاصیکو
17270,1399-02-21,14372.0,2020-05-10,13692.0,تاصیکو
17270,1399-02-22,13986.0,2020-05-11,14372.0,تاصیکو
17270,1399-02-23,13288.0,2020-05-12,13986.0,تاصیکو
17270,1399-02-24,12911.0,2020-05-13,13288.0,تاصیکو
17270,1399-02-27,12279.0,2020-05-16,12911.0,تاصیکو
17270,1399-02-28,11863.0,2020-05-17,12279.0,تاصیکو
17270,1399-02-29,12427.0,2020-05-18,11863.0,تاصیکو
17270,1399-02-30,13041.0,2020-05-19,12427.0,تاصیکو
17270,1399-02-31,12534.0,2020-05-20,13041.0,تاصیکو
17270,1399-03-03,11919.0,2020-05-23,12534.0,تاصیکو
17270,1399-03-06,11359.0,2020-05-26,11919.0,تاصیکو
17270,1399-03-07,11825.0,2020-05-27,11359.0,تاصیکو
17270,1399-03-10,12416.0,2020-05-30,11825.0,تاصیکو
17270,1399-03-11,12539.0,2020-05-31,12416.0,تاصیکو
17270,1399-03-12,12764.0,2020-06-01,12539.0,تاصیکو
17270,1399-03-13,13351.0,2020-06-02,12764.0,تاصیکو
17270,1399-03-17,14018.0,2020-06-06,13351.0,تاصیکو
17270,1399-03-18,14695.0,2020-06-07,14018.0,تاصیکو
17270,1399-03-19,14368.0,2020-06-08,14695.0,تاصیکو
17270,1399-03-20,14240.0,2020-06-09,14368.0,تاصیکو
17270,1399-03-21,14932.0,2020-06-10,14240.0,تاصیکو
17270,1399-03-24,15590.0,2020-06-13,14932.0,تاصیکو
17270,1399-03-25,15120.0,2020-06-14,15590.0,تاصیکو
17270,1399-03-26,14740.0,2020-06-15,15120.0,تاصیکو
17270,1399-03-27,14930.0,2020-06-16,14740.0,تاصیکو
17270,1399-03-31,15630.0,2020-06-20,14930.0,تاصیکو
17270,1399-04-01,16360.0,2020-06-21,15630.0,تاصیکو
17270,1399-04-02,17140.0,2020-06-22,16360.0,تاصیکو
17270,1399-04-03,17980.0,2020-06-23,17140.0,تاصیکو
17270,1399-04-04,18180.0,2020-06-24,17980.0,تاصیکو
17270,1399-04-07,18990.0,2020-06-27,18180.0,تاصیکو
17270,1399-04-08,19580.0,2020-06-28,18990.0,تاصیکو
17270,1399-04-09,19020.0,2020-06-29,19580.0,تاصیکو
17270,1399-04-10,19940.0,2020-06-30,19020.0,تاصیکو
17270,1399-04-11,20930.0,2020-07-01,19940.0,تاصیکو
17270,1399-04-14,20400.0,2020-07-04,20930.0,تاصیکو
17270,1399-04-15,20850.0,2020-07-05,20400.0,تاصیکو
17270,1399-04-16,21890.0,2020-07-06,20850.0,تاصیکو
17270,1399-04-17,22300.0,2020-07-07,21890.0,تاصیکو
17270,1399-04-21,22450.0,2020-07-11,22300.0,تاصیکو
17270,1399-04-22,23570.0,2020-07-12,22450.0,تاصیکو
17270,1399-04-23,24690.0,2020-07-13,23570.0,تاصیکو
17270,1399-04-24,25740.0,2020-07-14,24690.0,تاصیکو
17270,1399-04-30,17270.0,2020-07-20,25740.0,تاصیکو
167410,1399-01-16,142401.0,2020-04-04,,کفپارس
167410,1399-01-23,155905.0,2020-04-11,142401.0,کفپارس
167410,1399-01-24,159583.0,2020-04-12,155905.0,کفپارس
167410,1399-01-25,152314.0,2020-04-13,159583.0,کفپارس
167410,1399-01-26,146166.0,2020-04-14,152314.0,کفپارس
167410,1399-01-27,147758.0,2020-04-15,146166.0,کفپارس
167410,1399-01-30,153849.0,2020-04-18,147758.0,کفپارس
167410,1399-01-31,153106.0,2020-04-19,153849.0,کفپارس
167410,1399-02-01,146294.0,2020-04-20,153106.0,کفپارس
167410,1399-02-02,141394.0,2020-04-21,146294.0,کفپارس
167410,1399-02-03,139073.0,2020-04-22,141394.0,کفپارس
167410,1399-02-06,145542.0,2020-04-25,139073.0,کفپارس
167410,1399-02-07,152286.0,2020-04-26,145542.0,کفپارس
167410,1399-02-08,159900.0,2020-04-27,152286.0,کفپارس
167410,1399-02-09,167895.0,2020-04-28,159900.0,کفپارس
167410,1399-02-10,176289.0,2020-04-29,167895.0,کفپارس
167410,1399-02-13,185103.0,2020-05-02,176289.0,کفپارس
167410,1399-02-20,181989.0,2020-05-09,185103.0,کفپارس
167410,1399-02-21,174449.0,2020-05-10,181989.0,کفپارس
167410,1399-02-22,165727.0,2020-05-11,174449.0,کفپارس
167410,1399-02-23,172102.0,2020-05-12,165727.0,کفپارس
167410,1399-02-24,180707.0,2020-05-13,172102.0,کفپارس
167410,1399-02-27,189742.0,2020-05-16,180707.0,کفپارس
167410,1399-02-28,199229.0,2020-05-17,189742.0,کفپارس
167410,1399-02-29,206408.0,2020-05-18,199229.0,کفپارس
167410,1399-02-30,214384.0,2020-05-19,206408.0,کفپارس
167410,1399-02-31,225103.0,2020-05-20,214384.0,کفپارس
167410,1399-03-03,236358.0,2020-05-23,225103.0,کفپارس
167410,1399-03-06,237614.0,2020-05-26,236358.0,کفپارس
167410,1399-03-07,248373.0,2020-05-27,237614.0,کفپارس
167410,1399-03-13,245849.0,2020-06-02,248373.0,کفپارس
167410,1399-03-17,243389.0,2020-06-06,245849.0,کفپارس
167410,1399-03-18,240534.0,2020-06-07,243389.0,کفپارس
167410,1399-03-19,238631.0,2020-06-08,240534.0,کفپارس
167410,1399-03-20,235285.0,2020-06-09,238631.0,کفپارس
167410,1399-03-21,233113.0,2020-06-10,235285.0,کفپارس
167410,1399-03-24,224500.0,2020-06-13,233113.0,کفپارس
167410,1399-03-25,220980.0,2020-06-14,224500.0,کفپارس
167410,1399-03-26,217140.0,2020-06-15,220980.0,کفپارس
167410,1399-03-27,209710.0,2020-06-16,217140.0,کفپارس
167410,1399-03-31,199230.0,2020-06-20,209710.0,کفپارس
167410,1399-04-01,192510.0,2020-06-21,199230.0,کفپارس
167410,1399-04-02,183170.0,2020-06-22,192510.0,کفپارس
167410,1399-04-03,182020.0,2020-06-23,183170.0,کفپارس
167410,1399-04-04,188400.0,2020-06-24,182020.0,کفپارس
167410,1399-04-07,183710.0,2020-06-27,188400.0,کفپارس
167410,1399-04-08,176350.0,2020-06-28,183710.0,کفپارس
167410,1399-04-09,167540.0,2020-06-29,176350.0,کفپارس
167410,1399-04-10,163890.0,2020-06-30,167540.0,کفپارس
167410,1399-04-11,164850.0,2020-07-01,163890.0,کفپارس
167410,1399-04-14,167410.0,2020-07-04,164850.0,کفپارس
47200,1399-01-16,35999.0,2020-04-04,,مادیرا
47200,1399-01-17,35507.0,2020-04-05,35999.0,مادیرا
47200,1399-01-18,33830.0,2020-04-06,35507.0,مادیرا
47200,1399-01-19,32919.0,2020-04-07,33830.0,مادیرا
47200,1399-01-20,34194.0,2020-04-08,32919.0,مادیرا
47200,1399-01-23,34334.0,2020-04-11,34194.0,مادیرا
47200,1399-01-24,32958.0,2020-04-12,34334.0,مادیرا
47200,1399-01-25,32401.0,2020-04-13,32958.0,مادیرا
47200,1399-01-26,31155.0,2020-04-14,32401.0,مادیرا
47200,1399-01-27,32607.0,2020-04-15,31155.0,مادیرا
47200,1399-01-30,34237.0,2020-04-18,32607.0,مادیرا
47200,1399-01-31,34090.0,2020-04-19,34237.0,مادیرا
47200,1399-02-01,33899.0,2020-04-20,34090.0,مادیرا
47200,1399-02-02,33603.0,2020-04-21,33899.0,مادیرا
47200,1399-02-03,34996.0,2020-04-22,33603.0,مادیرا
47200,1399-02-06,36745.0,2020-04-25,34996.0,مادیرا
47200,1399-02-07,38467.0,2020-04-26,36745.0,مادیرا
47200,1399-02-08,40371.0,2020-04-27,38467.0,مادیرا
47200,1399-02-09,40367.0,2020-04-28,40371.0,مادیرا
47200,1399-02-10,41665.0,2020-04-29,40367.0,مادیرا
47200,1399-02-13,43717.0,2020-05-02,41665.0,مادیرا
47200,1399-02-14,45457.0,2020-05-03,43717.0,مادیرا
47200,1399-02-15,43725.0,2020-05-04,45457.0,مادیرا
47200,1399-02-16,42140.0,2020-05-05,43725.0,مادیرا
47200,1399-02-17,40181.0,2020-05-06,42140.0,مادیرا
47200,1399-02-20,41939.0,2020-05-09,40181.0,مادیرا
47200,1399-02-21,40534.0,2020-05-10,41939.0,مادیرا
47200,1399-02-22,38647.0,2020-05-11,40534.0,مادیرا
47200,1399-02-23,37429.0,2020-05-12,38647.0,مادیرا
47200,1399-02-24,36329.0,2020-05-13,37429.0,مادیرا
47200,1399-02-27,37443.0,2020-05-16,36329.0,مادیرا
47200,1399-02-28,39240.0,2020-05-17,37443.0,مادیرا
47200,1399-02-29,41202.0,2020-05-18,39240.0,مادیرا
47200,1399-02-30,40842.0,2020-05-19,41202.0,مادیرا
47200,1399-02-31,38924.0,2020-05-20,40842.0,مادیرا
47200,1399-03-03,37453.0,2020-05-23,38924.0,مادیرا
47200,1399-03-06,36459.0,2020-05-26,37453.0,مادیرا
47200,1399-03-07,34874.0,2020-05-27,36459.0,مادیرا
47200,1399-03-10,35772.0,2020-05-30,34874.0,مادیرا
47200,1399-03-11,34204.0,2020-05-31,35772.0,مادیرا
47200,1399-03-12,33378.0,2020-06-01,34204.0,مادیرا
47200,1399-03-13,33867.0,2020-06-02,33378.0,مادیرا
47200,1399-03-17,35324.0,2020-06-06,33867.0,مادیرا
47200,1399-03-18,37090.0,2020-06-07,35324.0,مادیرا
47200,1399-03-19,38427.0,2020-06-08,37090.0,مادیرا
47200,1399-03-20,39467.0,2020-06-09,38427.0,مادیرا
47200,1399-03-21,41440.0,2020-06-10,39467.0,مادیرا
47200,1399-03-24,43512.0,2020-06-13,41440.0,مادیرا
47200,1399-03-25,45586.0,2020-06-14,43512.0,مادیرا
47200,1399-03-26,44344.0,2020-06-15,45586.0,مادیرا
47200,1399-03-27,45602.0,2020-06-16,44344.0,مادیرا
47200,1399-03-31,47084.0,2020-06-20,45602.0,مادیرا
47200,1399-04-01,49379.0,2020-06-21,47084.0,مادیرا
47200,1399-04-02,48624.0,2020-06-22,49379.0,مادیرا
47200,1399-04-03,48353.0,2020-06-23,48624.0,مادیرا
47200,1399-04-04,48131.0,2020-06-24,48353.0,مادیرا
47200,1399-04-09,46044.0,2020-06-29,48131.0,مادیرا
47200,1399-04-10,48137.0,2020-06-30,46044.0,مادیرا
47200,1399-04-11,47591.0,2020-07-01,48137.0,مادیرا
47200,1399-04-14,45679.0,2020-07-04,47591.0,مادیرا
47200,1399-04-15,44514.0,2020-07-05,45679.0,مادیرا
47200,1399-04-16,46469.0,2020-07-06,44514.0,مادیرا
47200,1399-04-17,45113.0,2020-07-07,46469.0,مادیرا
47200,1399-04-18,43197.0,2020-07-08,45113.0,مادیرا
47200,1399-04-21,41270.0,2020-07-11,43197.0,مادیرا
47200,1399-04-22,43085.0,2020-07-12,41270.0,مادیرا
47200,1399-04-23,41349.0,2020-07-13,43085.0,مادیرا
47200,1399-04-24,41661.0,2020-07-14,41349.0,مادیرا
47200,1399-04-25,42418.0,2020-07-15,41661.0,مادیرا
47200,1399-04-28,44538.0,2020-07-18,42418.0,مادیرا
47200,1399-04-29,46607.0,2020-07-19,44538.0,مادیرا
47200,1399-04-30,47200.0,2020-07-20,46607.0,مادیرا
127577,1399-01-16,61849.0,2020-04-04,,نطرین
127577,1399-01-17,62870.0,2020-04-05,61849.0,نطرین
127577,1399-01-18,65719.0,2020-04-06,62870.0,نطرین
127577,1399-01-19,66989.0,2020-04-07,65719.0,نطرین
127577,1399-01-20,65652.0,2020-04-08,66989.0,نطرین
127577,1399-01-23,66201.0,2020-04-11,65652.0,نطرین
127577,1399-01-24,69314.0,2020-04-12,66201.0,نطرین
127577,1399-01-25,70767.0,2020-04-13,69314.0,نطرین
127577,1399-01-26,69465.0,2020-04-14,70767.0,نطرین
127577,1399-01-27,69978.0,2020-04-15,69465.0,نطرین
127577,1399-01-30,71035.0,2020-04-18,69978.0,نطرین
127577,1399-01-31,70154.0,2020-04-19,71035.0,نطرین
127577,1399-02-01,72198.0,2020-04-20,70154.0,نطرین
127577,1399-02-02,74009.0,2020-04-21,72198.0,نطرین
127577,1399-02-03,75536.0,2020-04-22,74009.0,نطرین
127577,1399-02-06,77380.0,2020-04-25,75536.0,نطرین
127577,1399-02-07,80905.0,2020-04-26,77380.0,نطرین
127577,1399-02-08,84851.0,2020-04-27,80905.0,نطرین
127577,1399-02-09,87856.0,2020-04-28,84851.0,نطرین
127577,1399-02-10,89490.0,2020-04-29,87856.0,نطرین
127577,1399-02-13,92591.0,2020-05-02,89490.0,نطرین
127577,1399-02-14,97220.0,2020-05-03,92591.0,نطرین
127577,1399-02-15,98838.0,2020-05-04,97220.0,نطرین
127577,1399-02-16,99069.0,2020-05-05,98838.0,نطرین
127577,1399-02-17,101325.0,2020-05-06,99069.0,نطرین
127577,1399-02-20,105990.0,2020-05-09,101325.0,نطرین
